CODE	SOURCE	Date	Prix
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2006	87.7
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2006	89
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2006	89.4
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2006	89.6
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2006	88.9
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2006	87.3
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2006	88.1
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2007	89.6
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2007	88.8
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2007	88.2
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2007	88.4
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2007	88
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2007	88.6
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2007	86.6
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2007	87
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2007	87.4
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2007	87
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2007	86.8
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2007	86.3
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2008	92.71
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2008	92.19
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2008	92.11
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2008	92.57
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2008	91.61
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2008	90.78
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2008	91.97
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2008	92.04
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2008	91.38
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2008	90.09
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2008	91.07
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2008	91.6
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2009	92.18
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2009	91.75
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2009	91.76
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2009	91.36
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2009	92.44
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2009	91.61
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2009	91.98
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2009	91.32
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2009	91.23
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2009	91.53
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2009	91.59
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2009	92.25
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2010	91.71
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2010	91.58
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2010	92.1
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2010	92.71
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2010	92.94
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2010	92.5
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2010	92.35
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2010	93.02
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2010	93.24
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2010	92.88
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2010	93.8
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2010	94.8
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2011	94.49
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2011	94.53
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2011	94.94
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2011	96.5
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2011	94.49
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2011	93.46
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2011	93.99
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2011	94.62
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2011	94.03
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2011	94.11
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2011	94.45
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2011	94.59
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2012	95.41
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2012	95.39
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2012	95.86
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2012	95.62
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2012	95.81
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2012	96.29
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2012	96.57
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2012	96.57
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2012	96.9
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2012	97.3
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2012	97.44
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2012	97.75
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2013	98.61
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2013	98.85
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2013	98.4
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2013	98.43
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2013	98.52
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2013	98.06
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2013	98.72
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2013	98.31
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2013	98.06
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2013	98.43
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2013	98.52
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2013	97.75
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2014	98.17
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2014	98.25
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2014	101.47
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2014	99.16
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2014	98.85
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2014	98.88
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2014	98.87
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2014	100.53
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2014	98.81
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2014	100.89
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2014	105.1
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2014	101.03
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2015	102.27
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2015	100.99
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2015	102.49
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2015	101.58
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2015	100.83
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2015	101.71
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2015	101.87
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2015	102.31
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2015	100.68
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2015	101.26
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2015	100.96
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2015	100.85
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2016	101.59
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2016	101.77
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2016	100.98
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2016	102.59
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2016	100.72
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2016	100.99
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2016	101.95
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2016	102.4
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2016	101.94
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2016	102.04
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2016	101.85
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2016	101.6
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2017	102.55
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2017	102.48
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2017	102.99
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2017	101.85
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2017	102.45
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2017	102.46
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2017	102.61
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2017	102.67
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2017	103.77
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2017	102.65
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2017	103.25
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2017	103.55
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2018	104.22
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2018	104.41
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2018	105.38
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2018	104.16
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2018	104.62
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2018	105.9
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2018	105.12
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2018	104.87
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2018	104.41
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2018	105.5
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2018	105.2
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2018	105.02
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2019	104.29
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2019	105.28
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2019	105.14
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2019	105.07
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2019	102.78
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2019	105.19
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2019	105.82
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2019	105.08
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2019	104.38
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2019	104.52
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2019	106.79
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2019	107.25
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2020	107.63
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2020	108.09
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2020	107.88
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2020	107.66
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2020	108.08
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2020	107.8
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2020	108.22
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2020	108.34
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2020	108.28
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2020	109
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2020	109.28
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2020	109.41
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2021	109.48
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2021	110
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2021	110.49
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2021	112.1
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2021	112.82
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2021	113.54
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2021	112.59
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2021	113.76
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2021	113.01
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2021	113.67
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2021	114.6
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2021	115.6
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	1/1/2022	116.5
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	2/1/2022	116.3
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	3/1/2022	116.8
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	4/1/2022	117.4
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	5/1/2022	117.3
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	6/1/2022	118.6
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	7/1/2022	118.9
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	8/1/2022	120.1
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	9/1/2022	120.4
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	10/1/2022	121.6
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	11/1/2022	122.1
AAASR3023M0BP	Institut National de la Statistique, Base 100=2014	12/1/2022	122.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2000	76.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2000	76.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2000	76.2
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2000	76.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2000	76.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2000	76.7
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2000	77.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2000	77.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2000	77.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2000	77.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2000	77.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2001	78.2
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2001	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2001	78.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2001	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2001	78.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2001	78.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2001	78.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2001	78.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2001	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2001	78.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2001	79.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2001	78.8
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2002	80.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2002	79.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2002	79.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2002	79
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2002	79.8
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2002	79.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2002	79.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2002	79.7
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2002	79.7
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2002	79.7
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2002	79.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2002	80.7
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2003	80
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2003	79.9
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2003	79.7
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2003	79.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2003	79.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2003	79.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2003	79.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2003	79.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2003	79.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2003	79.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2003	79.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2003	79.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2004	78.2
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2004	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2004	78.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2004	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2004	77.9
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2004	78.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2004	78.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2004	79
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2004	79
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2004	79.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2004	79.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2004	78.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2005	76.9
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2005	77.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2005	77.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2005	78.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2005	78.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2005	78.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2005	78.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2005	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2005	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2005	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2005	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2005	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2006	78.2
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2006	78.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2006	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2006	78.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2006	78.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2006	78.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2006	78.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2006	78.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2006	78.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2006	78.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2006	78.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2006	78.7
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2007	78.7
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2007	78.7
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2007	78.7
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2007	79
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2007	78.9
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2007	79.5
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2007	79.9
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2007	80
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2007	80.8
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2007	80.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2007	80.8
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2007	80.8
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2008	87.19
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2008	88.17
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2008	87.93
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2008	86.31
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2008	86.58
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2008	86.01
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2008	85.15
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2008	85.49
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2008	85.63
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2008	85.2
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2008	85.17
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2008	84.87
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2009	86.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2009	86.89
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2009	85.26
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2009	85.36
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2009	88.1
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2009	85.4
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2009	86.05
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2009	85.76
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2009	85.79
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2009	85.28
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2009	85.33
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2009	85.56
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2010	86.82
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2010	86.37
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2010	86.45
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2010	86.45
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2010	85.23
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2010	84.6
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2010	84.29
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2010	84.38
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2010	84.31
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2010	84.43
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2010	84.48
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	12/1/2010	84.95
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	1/1/2011	85.92
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	2/1/2011	86.3
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	3/1/2011	86.34
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	4/1/2011	88.37
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	5/1/2011	88.63
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	6/1/2011	90.62
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	7/1/2011	91.98
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	8/1/2011	92.07
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	9/1/2011	92.09
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	10/1/2011	93.51
AAASR3024M0BP	Institut National de la Statistique, Base 100=2014	11/1/2011	93.51
